CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IMPUTED
36081143500,Queens,Queens,2153,1059,1094,7.5,36.1,0.0,0.0,53.9,1572,76528.0,False
36081144100,Queens,Queens,3254,1608,1646,13.0,32.9,0.0,0.0,52.5,2161,87000.0,False
36081144700,Queens,Queens,3176,1522,1654,21.5,11.7,12.5,5.8,42.4,1886,76500.0,False
36081145101,Queens,Queens,1658,823,835,7.5,47.1,0.0,0.0,32.0,1005,78261.0,False
36081145102,Queens,Queens,2616,1333,1283,11.4,26.5,1.7,0.0,54.2,1676,85170.0,False
36081145900,Queens,Queens,2913,1543,1370,18.8,44.7,0.3,0.0,36.2,1842,85128.0,False
36081146300,Queens,Queens,3209,1490,1719,7.5,55.8,0.9,0.0,35.8,2357,79297.0,False
36081146700,Queens,Queens,3313,1547,1766,14.9,44.1,0.9,0.0,39.8,2166,69071.0,False
36081147100,Queens,Queens,3059,1416,1643,17.8,45.0,0.0,0.0,33.0,2064,70086.0,False
36081147900,Queens,Queens,4845,2419,2426,23.6,44.9,0.0,0.0,30.8,3221,82927.0,False
36081148300,Queens,Queens,2920,1497,1423,3.0,62.9,1.2,0.0,31.3,2159,109583.0,False
36081150701,Queens,Queens,2913,1308,1605,7.0,60.3,0.0,0.0,31.8,2083,92308.0,False
36081150702,Queens,Queens,3156,1409,1747,13.6,53.9,1.3,0.0,29.8,2429,68301.0,False
36081152901,Queens,Queens,6796,3289,3507,11.2,34.1,0.0,0.0,54.3,4673,94224.0,False
36081152902,Queens,Queens,5132,2290,2842,1.2,47.5,7.7,0.0,41.4,3823,86552.0,False
36081155101,Queens,Queens,1947,694,1253,2.9,95.3,0.9,0.0,0.0,1940,58894.0,False
36081155102,Queens,Queens,7641,3482,4159,12.6,49.6,11.1,0.0,23.4,6218,84508.0,False
36081156700,Queens,Queens,1363,819,544,14.1,22.5,21.5,0.0,40.8,952,57500.0,False
36081157101,Queens,Queens,7859,3668,4191,12.8,30.0,3.3,0.0,52.0,5615,82004.0,False
36081157102,Queens,Queens,2065,1079,986,16.1,22.4,1.5,0.0,56.9,1303,68846.0,False
36081157901,Queens,Queens,4994,2384,2610,9.0,37.1,2.9,0.0,46.0,3577,82981.0,False
36081157902,Queens,Queens,3809,1778,2031,7.6,33.5,2.3,0.8,52.6,2883,95592.0,False
36081157903,Queens,Queens,3852,1779,2073,4.1,42.6,0.0,0.0,53.3,2978,76330.0,False
36081161700,Queens,Queens,4911,2465,2446,27.5,47.6,0.1,0.0,23.6,3164,73929.0,False
36081162100,Queens,Queens,7167,3564,3603,26.0,18.9,4.7,0.0,44.8,4510,67425.0,False
36085000300,Richmond,Staten Island,1738,917,821,19.8,41.0,17.4,0.0,17.5,1326,59688.0,False
36085000600,Richmond,Staten Island,2297,1051,1246,13.8,68.9,3.5,0.0,12.2,1853,31655.0,False
36085000700,Richmond,Staten Island,5997,2915,3082,30.5,15.6,42.8,0.0,2.2,3505,43855.0,False
36085000800,Richmond,Staten Island,5678,2713,2965,26.8,51.9,3.8,0.0,15.4,3797,76524.0,False
36085000900,Richmond,Staten Island,1860,958,902,36.2,15.5,43.0,0.0,3.0,970,52500.0,False
36085001100,Richmond,Staten Island,3032,1378,1654,27.2,16.2,50.7,0.0,2.1,1943,44342.0,False
36085001700,Richmond,Staten Island,1518,753,765,33.3,34.3,14.4,0.0,15.3,884,42716.0,False
36085001800,Richmond,Staten Island,615,328,287,11.9,69.8,9.1,1.3,1.5,416,65909.0,False
36085002001,Richmond,Staten Island,2530,1289,1241,18.3,64.2,4.2,0.0,10.0,1883,84135.0,False
36085002002,Richmond,Staten Island,3470,1694,1776,5.6,80.3,1.7,0.0,10.3,2482,87188.0,False
36085002100,Richmond,Staten Island,3627,1852,1775,39.5,23.7,29.8,0.0,5.2,2253,53386.0,False
36085002700,Richmond,Staten Island,2218,1205,1013,37.5,28.0,25.8,0.1,1.1,1483,26611.0,False
36085002900,Richmond,Staten Island,5781,2617,3164,39.8,3.4,46.8,0.3,7.8,3075,30096.0,False
36085003300,Richmond,Staten Island,3756,1760,1996,20.6,43.0,21.5,0.0,13.6,2334,70875.0,False
36085003600,Richmond,Staten Island,2608,1346,1262,30.3,36.7,6.9,0.0,24.5,1649,70375.0,False
36085003900,Richmond,Staten Island,2495,1262,1233,23.0,48.7,18.4,0.0,7.5,1875,60650.0,False
36085004000,Richmond,Staten Island,12668,5443,7225,40.0,8.1,38.0,1.8,8.7,7096,42148.0,False
36085004700,Richmond,Staten Island,3205,1511,1694,12.3,72.0,7.6,1.0,5.4,2520,66528.0,False
36085005000,Richmond,Staten Island,3690,1702,1988,11.5,59.9,11.5,0.0,16.4,2448,70893.0,False
36085005900,Richmond,Staten Island,2900,1370,1530,6.7,79.3,7.7,0.0,5.5,2054,100645.0,False
36085006400,Richmond,Staten Island,3217,1394,1823,22.1,59.3,8.6,0.0,9.2,2086,52000.0,False
36085006700,Richmond,Staten Island,2609,1402,1207,8.8,78.7,4.8,0.0,6.8,1991,94583.0,False
36085007000,Richmond,Staten Island,8963,4247,4716,14.3,69.7,5.6,0.8,7.5,6007,63592.0,False
36085007400,Richmond,Staten Island,4846,2244,2602,15.8,68.7,0.6,0.0,13.0,3029,80268.0,False
36085007500,Richmond,Staten Island,4606,2560,2046,44.6,29.2,21.7,0.0,2.2,2647,48226.0,False
36085007700,Richmond,Staten Island,1338,697,641,30.6,15.4,46.2,0.0,3.3,862,51595.0,False
36085008100,Richmond,Staten Island,4074,1999,2075,24.4,29.7,34.2,0.9,5.3,2888,35031.0,False
36085009601,Richmond,Staten Island,3744,1670,2074,15.3,69.1,2.9,0.0,9.2,3077,61039.0,False
36085009602,Richmond,Staten Island,3462,1842,1620,10.4,77.3,1.6,0.0,10.2,2403,76212.0,False
36085009700,Richmond,Staten Island,4316,2187,2129,29.1,38.3,32.4,0.0,0.2,2860,70556.0,False
36085010500,Richmond,Staten Island,4857,2447,2410,30.3,44.6,17.4,0.0,5.1,3261,62697.0,False
36085011201,Richmond,Staten Island,5855,2917,2938,12.1,75.3,0.0,0.0,12.3,4120,83913.0,False
36085011202,Richmond,Staten Island,5839,2849,2990,14.0,72.9,0.5,0.0,12.7,3882,74964.0,False
36085011401,Richmond,Staten Island,2884,1310,1574,24.3,49.9,10.6,0.0,12.0,2044,28802.0,False
36085011402,Richmond,Staten Island,3722,1909,1813,12.0,71.7,2.9,0.0,11.5,2769,74707.0,False
36085012100,Richmond,Staten Island,3448,1745,1703,21.3,73.2,0.0,0.0,3.2,2522,111629.0,False
36085012200,Richmond,Staten Island,3714,1863,1851,5.0,89.1,1.1,0.0,4.3,2848,91563.0,False
36085012500,Richmond,Staten Island,2668,1229,1439,31.2,40.1,23.2,0.0,2.9,1715,82155.0,False
36085012804,Richmond,Staten Island,4042,1992,2050,20.0,71.6,0.7,0.0,7.7,2787,61406.0,False
36085012805,Richmond,Staten Island,2940,1306,1634,16.8,80.6,0.0,0.0,2.0,2315,73878.0,False
36085012806,Richmond,Staten Island,6033,2775,3258,24.1,63.1,6.8,0.0,3.4,4471,70505.0,False
36085013201,Richmond,Staten Island,1546,681,865,10.0,82.1,1.5,0.0,6.5,1244,103889.0,False
36085013203,Richmond,Staten Island,5766,2903,2863,9.9,82.5,0.6,0.0,5.2,4570,84596.0,False
36085013204,Richmond,Staten Island,4837,2108,2729,5.7,89.0,0.4,0.0,4.3,3707,86429.0,False
36085013301,Richmond,Staten Island,1531,553,978,38.3,10.8,41.7,0.0,0.6,1001,14030.0,False
36085013302,Richmond,Staten Island,3576,1841,1735,41.9,8.6,41.6,0.0,7.8,1942,44861.0,False
36085013400,Richmond,Staten Island,3651,1868,1783,14.8,80.8,0.3,0.0,3.6,2754,73328.0,False
36085013800,Richmond,Staten Island,6098,2921,3177,6.1,93.5,0.0,0.0,0.0,4906,85592.0,False
36085014100,Richmond,Staten Island,2344,1062,1282,43.7,36.8,11.5,0.0,5.7,1381,50417.0,False
36085014604,Richmond,Staten Island,7468,3589,3879,12.7,84.7,0.0,0.0,2.2,5498,80705.0,False
36085014605,Richmond,Staten Island,3672,1796,1876,10.2,84.1,0.1,0.4,4.8,2693,91129.0,False
36085014606,Richmond,Staten Island,7325,3716,3609,7.2,86.8,0.0,0.0,5.8,5352,96833.0,False
36085014607,Richmond,Staten Island,4909,2410,2499,6.7,84.9,0.0,0.0,6.2,3728,81883.0,False
36085014608,Richmond,Staten Island,3795,1898,1897,10.5,85.9,0.0,0.0,3.2,2927,91270.0,False
36085014700,Richmond,Staten Island,3432,1735,1697,9.1,83.7,2.5,0.0,3.4,2683,82917.0,False
36085015100,Richmond,Staten Island,4818,2302,2516,11.9,75.7,0.5,0.0,10.6,3699,86928.0,False
36085015601,Richmond,Staten Island,6559,3193,3366,6.7,86.0,0.0,0.4,5.9,5114,97969.0,False
36085015602,Richmond,Staten Island,3446,1617,1829,3.7,93.8,0.0,0.0,2.1,2712,84063.0,False
36085015603,Richmond,Staten Island,4596,2214,2382,6.6,88.5,0.3,0.0,4.6,3495,90604.0,False
36085016901,Richmond,Staten Island,3283,1644,1639,18.1,68.1,5.6,0.0,7.3,2224,73272.0,False
36085017005,Richmond,Staten Island,4656,2092,2564,6.4,87.8,0.1,0.0,5.7,3553,100162.0,False
36085017007,Richmond,Staten Island,5351,2732,2619,20.3,55.7,7.3,0.0,14.5,3538,77955.0,False
36085017008,Richmond,Staten Island,7457,3426,4031,10.5,84.1,1.1,0.0,4.1,5868,83734.0,False
36085017009,Richmond,Staten Island,4405,2332,2073,7.5,91.3,0.3,0.0,0.2,3402,91000.0,False
36085017010,Richmond,Staten Island,9085,4245,4840,12.7,81.4,0.2,0.1,5.6,7080,90747.0,False
36085017011,Richmond,Staten Island,4616,2112,2504,9.3,87.2,0.4,0.0,2.3,3711,74819.0,False
36085017012,Richmond,Staten Island,4802,2487,2315,11.8,83.7,0.9,0.0,2.3,3427,71123.0,False
36085017300,Richmond,Staten Island,2529,1183,1346,20.0,37.6,22.2,0.0,16.5,1755,38011.0,False
36085017600,Richmond,Staten Island,4980,2490,2490,5.8,88.2,0.5,0.0,3.9,3878,102561.0,False
36085017700,Richmond,Staten Island,6918,3435,3483,4.5,81.2,0.6,0.0,12.0,5220,104458.0,False
36085018100,Richmond,Staten Island,3031,1446,1585,14.0,75.5,0.9,0.0,8.3,2226,90909.0,False
36085018701,Richmond,Staten Island,1742,815,927,11.0,74.9,2.0,0.0,7.3,1262,78750.0,False
36085018702,Richmond,Staten Island,7200,3172,4028,17.0,50.3,5.2,0.0,26.9,5751,83304.0,False
36085018901,Richmond,Staten Island,5199,2403,2796,11.3,68.8,5.1,0.0,9.7,3746,62000.0,False
36085018902,Richmond,Staten Island,5180,2613,2567,10.2,53.6,3.4,0.0,29.2,3507,67813.0,False
36085019700,Richmond,Staten Island,1803,914,889,5.0,87.9,0.8,0.0,5.5,1397,88333.0,False
36085019800,Richmond,Staten Island,6690,3538,3152,5.9,88.2,1.5,0.5,3.7,5035,90625.0,False
36085020100,Richmond,Staten Island,3534,1862,1672,25.2,57.8,7.0,0.0,8.7,2483,82350.0,False
36085020700,Richmond,Staten Island,6178,3046,3132,53.2,8.6,35.7,0.0,1.5,2915,36287.0,False
36085020801,Richmond,Staten Island,9138,4608,4530,9.1,84.1,0.6,0.0,6.0,6820,75453.0,False
36085020803,Richmond,Staten Island,6191,3000,3191,8.9,85.7,0.2,0.0,4.4,4292,91782.0,False
36085020804,Richmond,Staten Island,5602,2648,2954,3.5,85.8,0.0,0.0,8.6,4365,88314.0,False
36085021300,Richmond,Staten Island,4878,2572,2306,40.7,30.0,13.1,0.3,8.8,2919,52222.0,False
36085022300,Richmond,Staten Island,2627,1204,1423,34.8,20.8,36.7,0.0,5.6,1677,60511.0,False
36085022600,Richmond,Staten Island,9032,4730,4302,21.5,68.8,3.5,0.2,4.7,6159,93589.0,False
36085023100,Richmond,Staten Island,4267,2086,2181,33.9,16.5,31.6,0.0,17.0,2671,69113.0,False
36085023900,Richmond,Staten Island,3310,1730,1580,63.4,18.0,12.0,0.0,6.2,1964,59786.0,False
36085024401,Richmond,Staten Island,6408,2755,3653,8.3,87.5,0.0,0.0,2.1,4669,76787.0,False
36085024402,Richmond,Staten Island,4241,2023,2218,3.7,84.5,0.6,0.0,11.2,3078,75167.0,False
36085024700,Richmond,Staten Island,2691,1272,1419,31.3,31.1,24.4,0.0,7.5,1691,63162.0,False
36085024800,Richmond,Staten Island,4908,2540,2368,6.7,91.5,0.0,0.6,0.4,3663,76270.0,False
36085025100,Richmond,Staten Island,5879,2999,2880,8.7,83.4,0.0,0.0,7.1,4779,95239.0,False
36085027301,Richmond,Staten Island,3810,1855,1955,8.6,65.3,7.5,0.0,15.2,2539,71724.0,False
36085027302,Richmond,Staten Island,3355,1727,1628,8.0,69.6,4.3,0.0,14.1,2429,91023.0,False
36085027702,Richmond,Staten Island,6542,3037,3505,16.6,67.1,1.3,0.0,14.7,4920,65764.0,False
36085027704,Richmond,Staten Island,4357,2174,2183,8.9,73.0,0.0,0.0,17.8,3271,99107.0,False
36085027705,Richmond,Staten Island,5644,2588,3056,8.2,69.8,2.1,0.0,19.7,3838,87800.0,False
36085027706,Richmond,Staten Island,3525,1768,1757,14.2,60.6,8.3,0.0,13.6,2627,82308.0,False
36085027900,Richmond,Staten Island,1972,774,1198,7.2,84.0,1.3,0.4,5.8,1595,91500.0,False
36085029102,Richmond,Staten Island,2814,1318,1496,20.8,66.2,5.1,0.3,6.0,1853,84559.0,False
36085029103,Richmond,Staten Island,7644,3882,3762,10.2,80.8,1.1,0.0,7.9,5941,73611.0,False
36085029104,Richmond,Staten Island,7273,3310,3963,19.1,63.7,7.3,0.0,7.7,5251,89511.0,False
36085030301,Richmond,Staten Island,4895,2371,2524,30.7,40.2,11.6,0.0,16.0,3481,65606.0,False
36085030302,Richmond,Staten Island,6279,3093,3186,35.8,28.7,17.6,0.0,14.3,3842,76542.0,False
36085031901,Richmond,Staten Island,2550,953,1597,27.1,6.2,60.4,0.0,6.3,1558,25064.0,False
36085031902,Richmond,Staten Island,4611,2043,2568,20.9,14.7,61.9,0.0,0.9,2649,22656.0,False
36085032300,Richmond,Staten Island,1131,597,534,45.5,24.0,29.7,0.0,0.0,768,56406.0,False
36061000100,New York,Manhattan,5482,2690,2792,10.1,66.8,1.6,0.0,17.9,3524,151302.07907162703,True
36061003300,New York,Manhattan,2927,1437,1490,6.3,69.5,3.6,0.1,15.4,2237,141615.10460423032,True
36061004001,New York,Manhattan,6942,3096,3846,9.7,66.5,3.9,0.1,16.8,5430,94788.81118439212,True
36061004002,New York,Manhattan,6394,2807,3587,6.3,70.0,4.0,0.1,17.0,4973,112554.28877012838,True
36061007001,New York,Manhattan,7821,3690,4131,13.9,57.9,6.7,0.0,18.3,5989,93004.12173907753,True
36061007002,New York,Manhattan,8219,3806,4413,12.5,65.6,2.4,0.0,16.7,6496,98621.82461267103,True
36061009400,New York,Manhattan,1339,660,679,5.1,68.1,1.7,2.5,21.9,1080,121717.1634521788,True
36061009902,New York,Manhattan,5985,3043,2942,17.3,57.5,9.5,0.3,12.6,4534,74456.66263652444,True
36061010200,New York,Manhattan,966,429,537,6.8,80.6,1.1,0.3,10.2,795,137120.25758908474,True
36061010801,New York,Manhattan,5378,2439,2939,5.4,81.0,1.3,0.1,10.9,4548,128658.69369516688,True
36061010802,New York,Manhattan,6238,2669,3569,6.0,82.0,2.8,0.1,7.9,4964,121003.26025507532,True
36061010803,New York,Manhattan,4287,1979,2308,5.8,79.8,2.0,0.0,11.8,3341,126811.82338383191,True
36061012101,New York,Manhattan,3272,1913,1359,20.6,39.2,14.3,0.0,23.5,2580,64116.64938872513,True
36061012102,New York,Manhattan,4638,2569,2069,23.0,47.6,7.6,0.1,19.4,3432,88642.98551149532,True
36061012601,New York,Manhattan,8875,3947,4928,6.6,75.2,4.2,0.2,10.2,6470,104134.26654561213,True
36061012602,New York,Manhattan,7683,3469,4214,5.8,86.2,0.8,0.1,5.1,5855,140151.21775238178,True
36061013201,New York,Manhattan,9929,4389,5540,7.7,73.6,4.4,0.1,10.9,7292,105365.44174455464,True
36061013202,New York,Manhattan,7685,3404,4281,9.4,71.3,6.6,0.0,10.8,5757,112980.92705021653,True
36061013601,New York,Manhattan,5015,2224,2791,7.4,75.0,6.2,0.2,9.1,3766,112001.3715651446,True
36061013602,New York,Manhattan,6769,2917,3852,7.4,77.0,5.4,0.0,8.3,5309,111548.80815452433,True
36061015101,New York,Manhattan,5334,2526,2808,8.6,70.6,2.5,0.0,15.3,3921,143651.28043616188,True
36061015301,New York,Manhattan,7117,3572,3545,6.8,79.7,1.8,0.0,9.3,5322,139542.4147792382,True
36061015302,New York,Manhattan,7477,3692,3785,7.2,79.4,1.9,0.0,9.4,5713,139294.2999034136,True
36061015401,New York,Manhattan,6246,2742,3505,8.1,78.2,2.4,0.3,9.4,4816,107405.22324983674,True
36061015402,New York,Manhattan,5667,2438,3229,20.1,56.4,7.8,0.0,13.6,4283,80995.6846185521,True
36061015403,New York,Manhattan,5893,2578,3315,9.9,71.7,3.8,0.0,12.3,4440,106373.57695969383,True
36061015501,New York,Manhattan,8060,3904,4156,6.3,81.2,1.6,0.0,9.0,6269,126048.67528849261,True
36061021703,New York,Manhattan,4170,2043,2127,19.6,16.6,56.2,0.0,4.1,2589,39896.53089827405,True
36005001904,Bronx,Bronx,3962,1926,2036,72.8,0.7,24.0,0.4,1.7,1978,26440.10111106788,True
36005002002,Bronx,Bronx,3324,1471,1853,55.4,2.6,40.4,0.1,0.5,2245,35035.011394392604,True
36005011702,Bronx,Bronx,4180,1882,2298,50.7,0.9,45.2,0.1,0.8,2473,35776.82803137259,True
36005024900,Bronx,Bronx,3696,1834,1862,74.0,1.1,24.7,0.0,0.0,1862,25220.569717368304,True
36005031900,Bronx,Bronx,3046,1434,1612,24.0,58.9,7.7,0.0,7.5,2225,77971.16829884978,True
36005033601,Bronx,Bronx,4258,2122,2136,50.2,11.1,31.8,1.2,4.4,2442,40464.85347650247,True
36005033602,Bronx,Bronx,3152,1491,1661,40.6,3.3,47.0,1.8,4.6,1834,39400.831034844974,True
36005043101,Bronx,Bronx,5466,2607,2859,61.6,12.2,13.4,0.1,10.7,2704,35656.17660883098,True
36005046204,Bronx,Bronx,4321,1892,2429,25.4,15.7,50.4,0.4,5.3,3048,69433.57139489382,True
36005046206,Bronx,Bronx,3939,1709,2231,26.0,5.9,62.7,0.5,2.7,2640,58759.80227862478,True
36005046207,Bronx,Bronx,4033,1797,2236,27.0,3.7,63.8,0.5,2.8,2648,55653.840624621815,True
36005046209,Bronx,Bronx,4395,1816,2579,31.1,7.0,57.8,0.0,2.3,2890,45566.56771106379,True
36005048401,Bronx,Bronx,4314,1791,2523,25.9,2.5,68.3,0.0,2.1,2787,44962.97447804207,True
36005048402,Bronx,Bronx,4501,1858,2643,26.3,2.6,67.7,0.0,2.1,2899,43603.48070732571,True
36081000702,New York,Manhattan,5581,2427,3154,20.1,55.6,15.7,0.4,6.3,4261,81254.56496526112,True
36081003302,Queens,Queens,1682,816,866,44.7,22.0,9.2,0.3,20.9,971,39363.49766179951,True
36081005000,Queens,Queens,3944,1954,1990,36.5,12.7,5.4,0.1,41.5,2120,52609.27675303655,True
36081017901,Queens,Queens,3923,1965,1958,33.9,37.5,0.7,0.0,26.1,2103,53925.846851107286,True
36081017902,Queens,Queens,3232,1620,1612,40.9,32.8,1.6,0.0,22.7,1775,53660.041144327224,True
36081019901,Queens,Queens,3578,1744,1834,38.8,29.1,1.3,0.0,28.9,1995,56782.55858128953,True
36081019902,Kings,Brooklyn,3039,1488,1552,26.1,52.6,1.4,0.0,17.6,2063,65263.51281481296,True
36081021602,Queens,Queens,4477,2258,2219,36.3,13.5,6.7,0.9,36.8,2299,56813.007091557956,True
36081021603,Queens,Queens,3808,1792,2016,24.7,42.9,7.2,0.0,23.7,2466,61772.604872345895,True
36081023501,Queens,Queens,3576,1728,1849,33.6,38.9,1.1,0.0,25.0,2135,60954.048942122,True
36081023502,Queens,Queens,4168,2084,2084,35.9,37.3,0.8,0.6,23.7,2293,58205.088970888384,True
36081024600,Queens,Queens,4626,2217,2408,42.3,1.4,21.5,1.1,27.9,2022,36593.56608351343,True
36081025401,Queens,Queens,2694,1262,1432,22.8,1.7,51.9,0.1,12.2,1369,42529.80576005926,True
36081025402,Queens,Queens,2144,951,1193,18.4,0.7,72.1,0.0,4.1,1240,56310.03161124312,True
36081027101,Queens,Queens,4999,2492,2508,39.0,5.4,1.5,0.0,52.8,2269,44892.31861812131,True
36081027102,Queens,Queens,5748,2917,2831,56.3,6.3,1.3,0.0,34.8,2232,43463.7792292806,True
36081027302,Queens,Queens,5062,2549,2514,78.9,4.8,5.7,0.0,9.6,2039,49373.671851550374,True
36081027701,Queens,Queens,6132,3149,2983,68.1,13.1,1.4,0.0,15.8,2740,48221.898870779725,True
36081027702,Queens,Queens,5607,2849,2758,70.1,10.1,3.3,0.0,14.8,2557,55085.75692778798,True
36081028801,Queens,Queens,2227,1037,1190,12.5,0.5,78.6,0.0,1.8,1479,57886.4186083312,True
36081028802,Queens,Queens,2667,1170,1497,14.8,0.3,78.7,0.0,1.5,1604,51359.237244801894,True
36081033403,Queens,Queens,4091,1887,2204,8.7,1.0,85.9,0.0,1.3,2512,66322.12089633758,True
36081033404,Queens,Queens,5241,2384,2858,9.0,1.0,86.2,0.0,1.6,3289,68689.40347503986,True
36081038301,Queens,Queens,2530,1121,1410,15.2,9.3,11.3,0.1,62.1,1109,38504.72181664381,True
36081039902,Queens,Queens,5312,2932,2380,74.5,5.6,8.5,0.0,9.7,1894,47125.91113587545,True
36081040101,Queens,Queens,5037,2763,2275,74.8,7.4,2.8,0.0,14.5,1816,44445.77229796007,True
36081040301,Queens,Queens,5018,2737,2281,74.9,6.7,2.5,0.0,15.5,1778,45262.73473179994,True
36081040302,Queens,Queens,6194,3370,2824,81.8,4.0,3.9,0.1,9.7,1806,47225.05199732885,True
36081040501,Queens,Queens,4783,2581,2203,78.1,4.7,0.9,0.1,15.8,1495,47209.7372523865,True
36081040502,Queens,Queens,6102,3276,2826,86.6,0.8,5.2,0.2,6.9,1591,48412.74072085312,True
36081040701,Queens,Queens,4716,2619,2097,81.0,1.9,0.8,0.1,16.0,1390,47444.354719563846,True
36081040702,Queens,Queens,4847,2642,2205,85.5,1.3,6.1,0.1,6.8,1282,46650.612278612854,True
36081046901,Queens,Queens,5075,2555,2520,42.2,4.9,0.7,0.0,51.7,1992,43982.96376664165,True
36081046902,Queens,Queens,5926,3066,2860,66.9,3.9,0.9,0.0,27.7,2006,39729.132056925766,True
36081047801,Queens,Queens,2697,1312,1386,14.9,13.9,28.5,0.0,33.2,1744,72376.32299387209,True
36081047802,Queens,Queens,3488,1649,1838,14.7,3.2,42.7,0.0,27.6,2312,61623.38081042496,True
36081049201,Queens,Queens,3521,1721,1800,12.8,17.5,17.5,0.2,33.9,2485,75470.45897965168,True
36081049202,Queens,Queens,3316,1582,1734,16.8,5.1,24.8,0.3,32.7,2313,66869.64374427224,True
36081053902,Queens,Queens,4884,2515,2369,60.1,29.1,1.2,0.0,8.7,2205,54900.66945689605,True
36081061302,Queens,Queens,2211,1052,1159,21.6,72.9,1.8,0.0,3.2,1527,68909.13078742758,True
36081065401,Queens,Queens,4016,1782,2233,8.8,3.6,84.2,0.2,2.0,2639,86378.74097871353,True
36081065402,Queens,Queens,3435,1574,1861,7.0,1.5,87.2,0.1,1.6,2347,83678.75489319496,True
36081066301,Queens,Queens,2523,1208,1315,13.3,74.5,1.3,0.0,9.4,1882,74154.56720297565,True
36081066302,Queens,Queens,1712,786,926,7.4,83.2,1.0,0.0,7.6,1330,80424.65035690716,True
36081066402,Queens,Queens,4118,1821,2297,9.8,4.1,83.2,0.0,1.9,2626,85704.1367448462,True
36081066403,Queens,Queens,4215,1856,2360,9.5,3.9,83.5,0.0,2.0,2683,84023.18676778731,True
36081079300,Queens,Queens,4676,2133,2543,17.2,25.5,3.6,0.1,52.5,2777,56584.12994669033,True
36081084901,Queens,Queens,4383,2024,2360,12.5,4.2,10.8,0.2,70.3,2083,35841.82090689068,True
36081084902,Queens,Queens,4401,1998,2404,11.5,3.9,10.0,0.2,72.4,2108,36343.182797559646,True
36081088902,Queens,Queens,3872,1818,2054,15.1,7.4,2.2,0.0,73.3,1750,42369.8643296358,True
36081088903,Queens,Queens,4566,2158,2408,17.1,26.5,1.6,0.2,51.6,2574,54291.85037458286,True
36081089202,Queens,Queens,6600,3087,3513,24.4,50.8,18.5,0.0,4.3,4704,60054.00209985317,True
36081091602,Queens,Queens,3429,1693,1736,5.5,92.8,0.5,0.2,1.0,2623,99002.05355970342,True
36081091603,Kings,Brooklyn,3312,1587,1724,6.4,84.0,5.1,0.9,3.2,2503,72757.55805082287,True
36081091604,Kings,Brooklyn,2467,1198,1269,5.1,86.0,4.9,0.9,2.9,1801,81936.82806170841,True
36081097205,Queens,Queens,3877,1781,2096,24.5,9.2,59.4,0.0,2.6,2343,46432.11228964366,True
36081097206,Queens,Queens,3472,1551,1921,25.7,13.8,56.0,0.0,0.7,1987,43614.855857517556,True
36081097207,Queens,Queens,3758,1722,2037,26.4,8.9,58.7,0.0,1.6,2183,42661.74691208761,True
36081100803,Queens,Queens,6950,3048,3902,26.1,12.8,55.1,0.2,4.4,3778,47884.27805340802,True
36081100804,Queens,Queens,4951,2222,2729,24.6,18.5,51.3,0.0,2.6,2699,55406.97021915911,True
36081101003,Queens,Queens,6641,3086,3554,25.2,31.0,38.8,0.5,3.2,3482,48091.93792506559,True
36081101004,Queens,Queens,6012,2807,3206,17.8,38.0,40.5,0.3,2.1,3488,46350.38443183362,True
36081116301,Queens,Queens,5137,2402,2735,15.6,8.5,2.0,0.2,72.0,2383,43118.3849375992,True
36081120701,Queens,Queens,2046,1054,992,19.9,20.6,2.3,0.0,54.5,1035,65403.83343862156,True
36081120702,Queens,Queens,2122,1095,1027,21.6,27.4,2.0,0.0,47.3,1144,70184.47858565109,True
36081122703,Queens,Queens,4712,2252,2460,18.8,26.3,10.3,0.1,43.0,2882,52388.97435415331,True
36081122704,Queens,Queens,4435,2126,2308,15.1,27.8,17.2,0.1,36.2,2733,47846.89679951509,True
36081134701,Queens,Queens,3027,1475,1553,9.4,35.9,0.9,0.0,52.0,2008,92905.26365019317,True
36081134702,Queens,Queens,2180,1081,1098,9.0,42.1,1.3,0.0,47.3,1503,81897.86939728555,True
36081155103,Queens,Queens,4281,1894,2386,5.1,58.1,3.5,0.2,31.2,3322,77936.301691515,True
36081155104,Queens,Queens,4174,1896,2278,7.3,53.3,2.2,0.2,34.2,3198,78491.81515118407,True
36081042600,Queens,Queens,2057,959,1098,6.7,0.8,89.2,0.0,0.7,1428,77090.69504685735,True
36081062400,Queens,Queens,1616,718,898,5.2,1.1,90.2,0.0,1.7,1215,85830.60984337082,True
36081065501,Queens,Queens,2392,1074,1319,20.3,65.1,1.0,0.3,10.3,1768,71471.84499206956,True
36005043102,Bronx,Bronx,4135,1921,2214,58.5,9.9,19.5,1.1,9.8,2037,34697.651391234,True
36081066401,Queens,Queens,3924,1739,2185,7.8,3.0,86.2,0.0,1.6,2551,86671.85175312975,True
36081026502,Queens,Queens,4707,2605,2101,39.8,10.2,0.8,0.3,46.9,1912,52171.185928573526,True
